date,ppg_season_diff,net_goals_diff,home_pts_last_5,away_pts_last_5,pts_last_5_diff,best_player_diff,p(Home),p(Draw),p(Away),Result
2012-09-15,-1.33,0.13000000000000012,3,7,-4,5.0,0.457,0.258,0.285,1
2012-09-15,0.6699999999999999,1.6199999999999997,6,4,2,11.0,0.457,0.258,0.285,1
2012-09-15,-1.33,-0.3999999999999999,2,6,-4,-9.0,0.457,0.258,0.285,0
2012-09-15,-2.67,-1.72,1,9,-8,-7.5,0.457,0.258,0.285,0
2012-09-16,-0.34,-1.1900000000000002,1,2,-1,-12.5,0.457,0.258,0.285,-1
2012-09-15,-1.33,-1.24,3,7,-4,-8.0,0.457,0.258,0.285,0
2012-09-15,1.3399999999999999,-0.9899999999999998,5,1,4,-10.5,0.457,0.258,0.285,0
2012-09-22,1.5,1.24,10,4,6,9.5,0.457,0.258,0.285,1
2012-09-23,-1.75,-0.35,2,9,-7,0.5,0.457,0.258,0.285,-1
2012-09-23,0.0,0.15000000000000013,8,8,0,-2.5,0.457,0.258,0.285,0
2012-09-23,0.5,0.23999999999999977,5,3,2,7.0,0.457,0.258,0.285,1
2012-09-22,-1.0,0.6599999999999999,0,4,-4,-6.5,0.457,0.258,0.285,1
2012-09-22,0.0,-0.3900000000000001,7,7,0,-4.0,0.457,0.258,0.285,-1
2012-09-23,0.75,1.1400000000000001,5,2,3,3.0,0.457,0.258,0.285,1
2012-09-22,1.5,0.41999999999999993,7,1,6,4.5,0.457,0.258,0.285,1
2012-09-22,0.25,0.1399999999999999,7,6,1,2.0,0.457,0.258,0.285,0
2012-09-22,-0.5,-0.3899999999999999,4,6,-2,-7.5,0.457,0.258,0.285,-1
2012-09-29,-0.8,-0.15000000000000013,9,13,-4,-5.5,0.457,0.258,0.285,-1
2012-09-30,-1.2,-0.04999999999999982,4,10,-6,0.0,0.457,0.258,0.285,0
2012-09-29,1.4,0.030000000000000027,10,3,7,1.5,0.457,0.258,0.285,1
2012-09-29,0.0,-1.22,9,9,0,-6.0,0.457,0.258,0.285,-1
2012-09-29,0.7999999999999998,0.5899999999999997,12,8,4,3.0,0.457,0.258,0.285,-1
2012-09-29,0.19999999999999996,-1.2499999999999998,3,2,1,-17.5,0.457,0.258,0.285,-1
2012-10-01,-1.2000000000000002,-0.53,2,8,-6,2.0,0.457,0.258,0.285,-1
2012-09-29,-1.4000000000000001,-0.41999999999999993,1,8,-7,-5.5,0.457,0.258,0.285,0
2012-09-29,-0.5999999999999999,-0.1399999999999999,4,7,-3,9.5,0.457,0.258,0.285,1
2012-09-29,0.5999999999999999,0.28,7,4,3,1.0,0.457,0.258,0.285,1
2012-10-06,2.17,1.5899999999999999,13,3,10,19.5,0.457,0.258,0.285,1
2012-10-07,-0.33999999999999997,0.8999999999999999,5,6,-1,9.0,0.457,0.258,0.285,0
2012-10-06,0.33000000000000007,1.3299999999999998,9,9,0,9.5,0.457,0.258,0.285,1
2012-10-07,-0.5,-1.3599999999999999,6,12,-6,-14.5,0.457,0.258,0.285,-1
2012-10-07,-1.0,0.48,3,6,-3,-4.0,0.457,0.258,0.285,0
2012-10-06,0.8399999999999999,0.6699999999999999,4,1,3,-0.5,0.457,0.258,0.285,0
2012-10-07,1.0,0.8200000000000001,11,5,6,8.0,0.457,0.258,0.285,1
2012-10-06,1.5,0.3699999999999999,8,2,6,-2.5,0.457,0.258,0.285,1
2012-10-06,0.33000000000000007,-1.0399999999999998,8,8,0,-6.0,0.457,0.258,0.285,-1
2012-10-06,-1.5,-0.8999999999999999,4,10,-6,-1.5,0.457,0.258,0.285,0
2012-10-20,0.72,0.17999999999999994,7,5,2,1.0,0.457,0.258,0.285,1
2012-10-20,0.43,1.43,5,2,3,16.0,0.457,0.258,0.285,1
2012-10-20,1.0000000000000002,1.25,12,6,6,12.0,0.457,0.258,0.285,1
2012-10-20,-1.28,-1.4399999999999997,2,10,-8,-15.0,0.457,0.258,0.285,1
2012-10-21,-1.71,-1.01,1,8,-7,-1.0,0.457,0.258,0.285,0
2012-10-21,0.1399999999999999,0.02000000000000024,6,6,0,0.5,0.457,0.258,0.285,0
2012-10-20,0.42999999999999994,0.5099999999999998,2,2,0,-2.5,0.457,0.258,0.285,1
2012-10-20,-0.71,-0.5799999999999998,13,13,0,-4.0,0.457,0.258,0.285,-1
2012-10-20,-0.14000000000000012,-1.35,10,11,-1,-10.5,0.457,0.258,0.285,-1
2012-10-20,1.0,-0.44999999999999996,8,4,4,-1.5,0.457,0.258,0.285,1
2012-10-27,1.12,1.5699999999999998,7,2,5,4.0,0.457,0.258,0.285,1
2012-10-27,-0.13,0.18999999999999995,4,4,0,6.0,0.457,0.258,0.285,0
2012-10-28,0.5,-0.009999999999999898,13,12,1,-2.5,0.457,0.258,0.285,-1
2012-10-28,0.7599999999999998,-0.3699999999999999,9,8,1,-8.5,0.457,0.258,0.285,0
2012-10-27,0.8700000000000001,1.1,11,4,7,13.0,0.457,0.258,0.285,1
2012-10-28,-0.5,0.0,6,7,-1,-2.0,0.457,0.258,0.285,1
2012-10-27,-1.2400000000000002,-0.55,2,10,-8,-9.5,0.457,0.258,0.285,0
2012-10-28,-1.25,-0.16000000000000014,4,12,-8,-3.0,0.457,0.258,0.285,-1
2012-10-27,-0.3799999999999999,0.08999999999999986,5,6,-1,1.5,0.457,0.258,0.285,0
2012-10-27,-1.13,-0.41999999999999993,1,8,-7,-3.5,0.457,0.258,0.285,1
2013-08-17,0.0,1.2499999999999998,0,0,0,9.0,0.457,0.258,0.285,-1
2013-08-18,0.0,1.6300000000000001,0,0,0,16.0,0.457,0.258,0.285,1
2013-08-18,0.0,-0.6800000000000002,0,0,0,-5.0,0.457,0.258,0.285,-1
2013-08-17,0.0,0.8999999999999999,0,0,0,9.0,0.457,0.258,0.285,1
2013-08-19,0.0,1.35,0,0,0,5.5,0.457,0.258,0.285,1
2013-08-17,0.0,-0.8799999999999999,0,0,0,-5.0,0.457,0.258,0.285,0
2013-08-17,0.0,-0.10999999999999988,0,0,0,-6.5,0.457,0.258,0.285,-1
2013-08-17,0.0,-1.1099999999999999,0,0,0,-16.0,0.457,0.258,0.285,-1
2013-08-17,0.0,-0.6100000000000001,0,0,0,0.0,0.457,0.258,0.285,-1
2013-08-17,0.0,0.8999999999999999,0,0,0,6.5,0.457,0.258,0.285,1
2013-11-02,0.21999999999999975,0.18999999999999995,13,10,3,-2.5,0.457,0.258,0.285,1
2013-11-03,-0.21999999999999997,-0.9899999999999998,4,7,-3,5.5,0.457,0.258,0.285,1
2013-11-03,-0.10999999999999988,-0.13000000000000012,12,10,2,-1.0,0.457,0.258,0.285,0
2013-11-02,-0.44999999999999996,-1.23,6,7,-1,-7.0,0.457,0.258,0.285,-1
2013-11-02,0.78,-0.30000000000000027,7,3,4,-3.5,0.457,0.258,0.285,1
2013-11-02,0.89,1.5899999999999999,9,4,5,6.0,0.457,0.258,0.285,1
2013-11-02,-1.0000000000000002,-1.35,4,13,-9,-13.5,0.457,0.258,0.285,1
2013-11-02,-1.1099999999999999,-0.5,1,13,-12,-2.5,0.457,0.258,0.285,0
2013-11-02,0.78,-0.09000000000000008,8,0,8,-8.0,0.457,0.258,0.285,1
2013-11-02,-0.1100000000000001,0.20999999999999996,4,7,-3,4.5,0.457,0.258,0.285,0
2013-11-09,-0.09999999999999987,0.69,5,7,-2,-3.0,0.457,0.258,0.285,1
2013-11-09,0.7,1.35,10,8,2,13.5,0.457,0.258,0.285,0
2013-11-09,-1.5999999999999999,-0.55,0,10,-10,-0.5,0.457,0.258,0.285,0
2013-11-09,1.0,0.8799999999999999,10,6,4,4.0,0.457,0.258,0.285,1
2013-11-10,-0.8,0.16000000000000003,10,13,-3,11.5,0.457,0.258,0.285,1
2013-11-09,-0.19999999999999996,-0.3999999999999999,4,5,-1,-4.0,0.457,0.258,0.285,1
2013-11-09,0.5,0.8900000000000001,11,7,4,7.5,0.457,0.258,0.285,1
2013-11-10,-1.5,-1.3299999999999998,3,9,-6,-0.5,0.457,0.258,0.285,1
2013-11-10,0.20000000000000007,0.1399999999999999,4,2,2,-5.0,0.457,0.258,0.285,0
2013-11-10,0.6000000000000001,0.7700000000000002,8,7,1,3.5,0.457,0.258,0.285,-1
2013-11-23,0.27,0.5899999999999999,10,11,-1,4.0,0.457,0.258,0.285,1
2013-11-24,-0.73,-2.0999999999999996,4,13,-9,-12.0,0.457,0.258,0.285,0
2013-11-23,-0.2699999999999998,-0.3699999999999999,8,10,-2,-8.0,0.457,0.258,0.285,0
2013-11-23,-0.18000000000000005,-0.11999999999999988,6,5,1,10.0,0.457,0.258,0.285,-1
2013-11-23,0.91,-0.3700000000000001,4,1,3,-5.5,0.457,0.258,0.285,-1
2013-11-24,-0.09000000000000008,0.5799999999999998,9,7,2,2.0,0.457,0.258,0.285,1
2013-11-23,0.55,0.23999999999999977,10,4,6,10.5,0.457,0.258,0.285,1
2013-11-23,0.27,0.08999999999999986,3,6,-3,0.0,0.457,0.258,0.285,1
2013-11-25,0.0,0.04999999999999982,6,5,1,0.0,0.457,0.258,0.285,0
2013-11-23,-0.9999999999999999,-1.19,5,10,-5,-4.0,0.457,0.258,0.285,-1
2013-11-30,0.67,-0.07000000000000006,5,6,-1,-2.5,0.457,0.258,0.285,0
2013-11-30,-1.25,-1.9399999999999997,5,12,-7,-12.0,0.457,0.258,0.285,-1
2013-12-01,0.16999999999999993,0.74,10,8,2,8.5,0.457,0.258,0.285,1
2013-11-30,0.6699999999999999,0.53,9,6,3,3.5,0.457,0.258,0.285,1
2013-12-01,-0.8300000000000001,-1.29,3,8,-5,-14.0,0.457,0.258,0.285,1
2013-12-01,0.5800000000000001,1.1,9,8,1,9.0,0.457,0.258,0.285,1
2013-11-30,0.41999999999999993,0.0,10,6,4,5.5,0.457,0.258,0.285,1
2013-11-30,0.3400000000000001,-0.32999999999999985,4,4,0,2.5,0.457,0.258,0.285,1
2013-12-01,-0.08000000000000007,-0.5899999999999997,7,11,-4,-10.0,0.457,0.258,0.285,0
2013-11-30,0.0,0.030000000000000027,2,3,-1,-2.0,0.457,0.258,0.285,1
2013-12-04,1.0699999999999998,1.48,12,6,6,11.5,0.457,0.258,0.285,1
2013-12-04,0.77,1.2499999999999998,7,7,0,6.0,0.457,0.258,0.285,1
2013-12-04,-0.16000000000000014,0.7199999999999999,11,9,2,11.0,0.457,0.258,0.285,-1
2013-12-04,0.45999999999999996,0.6599999999999999,7,6,1,0.0,0.457,0.258,0.285,-1
2013-12-04,0.0,0.8499999999999999,5,5,0,3.0,0.457,0.258,0.285,0
2013-12-04,-1.46,-1.3299999999999998,7,10,-3,-11.0,0.457,0.258,0.285,-1
2013-12-04,-0.6200000000000001,0.25,5,12,-7,-3.0,0.457,0.258,0.285,1
2013-12-04,-0.77,-1.35,5,9,-4,-6.5,0.457,0.258,0.285,-1
2013-12-04,-0.8500000000000001,-0.6400000000000001,0,5,-5,1.0,0.457,0.258,0.285,-1
2013-12-03,-0.45999999999999996,-0.07000000000000006,4,5,-1,-1.5,0.457,0.258,0.285,1
2013-12-08,0.5000000000000002,0.5599999999999998,12,9,3,5.5,0.457,0.258,0.285,0
2013-12-07,-0.29000000000000004,0.8299999999999998,7,5,2,6.0,0.457,0.258,0.285,1
2013-12-08,-0.6500000000000001,0.17999999999999994,0,9,-9,10.5,0.457,0.258,0.285,1
2013-12-07,0.9999999999999999,0.8499999999999999,7,4,3,7.0,0.457,0.258,0.285,1
2013-12-07,-0.06999999999999984,1.3599999999999999,8,12,-4,8.0,0.457,0.258,0.285,-1
2013-12-07,-0.42999999999999994,-0.74,4,12,-8,-6.5,0.457,0.258,0.285,0
2013-12-07,-1.1400000000000001,-1.24,6,10,-4,-13.5,0.457,0.258,0.285,1
2013-12-07,-1.1400000000000001,-0.75,4,5,-1,-4.0,0.457,0.258,0.285,-1
2013-12-09,0.08000000000000007,0.53,7,6,1,0.0,0.457,0.258,0.285,0
2013-12-07,0.07000000000000006,0.23999999999999977,5,6,-1,-1.0,0.457,0.258,0.285,-1
2013-12-15,-0.19999999999999996,-1.4099999999999997,8,5,3,-17.5,0.457,0.258,0.285,-1
2013-12-14,-0.06999999999999995,-0.7399999999999998,2,2,0,2.5,0.457,0.258,0.285,1
2013-12-14,1.13,1.26,10,10,0,10.5,0.457,0.258,0.285,1
2013-12-14,1.0,0.51,9,3,6,-4.0,0.457,0.258,0.285,1
2013-12-14,0.07000000000000006,-0.3900000000000001,4,8,-4,-2.5,0.457,0.258,0.285,0
2013-12-14,-0.40000000000000013,0.15000000000000013,10,10,0,-2.5,0.457,0.258,0.285,1
2013-12-14,0.19999999999999996,-0.6100000000000001,12,4,8,0.5,0.457,0.258,0.285,0
2013-12-15,-0.14000000000000012,-0.48999999999999977,9,8,1,8.0,0.457,0.258,0.285,0
2013-12-15,-0.19999999999999996,-0.23999999999999977,7,10,-3,7.5,0.457,0.258,0.285,-1
2013-12-14,0.33999999999999997,0.1399999999999999,3,4,-1,7.0,0.457,0.258,0.285,0
2013-12-23,0.1299999999999999,-0.15000000000000013,10,12,-2,-4.5,0.457,0.258,0.285,0
2013-12-21,-0.8799999999999999,0.09000000000000008,9,10,-1,2.5,0.457,0.258,0.285,-1
2013-12-21,-1.19,-1.22,3,13,-10,-1.5,0.457,0.258,0.285,-1
2013-12-21,1.0,1.7499999999999998,10,5,5,-5.5,0.457,0.258,0.285,1
2013-12-21,0.68,1.1999999999999997,5,4,1,13.0,0.457,0.258,0.285,1
2013-12-22,-0.18999999999999995,-0.16000000000000014,2,7,-5,-3.5,0.457,0.258,0.285,-1
2013-12-21,-0.06999999999999984,0.15999999999999992,8,5,3,8.0,0.457,0.258,0.285,1
2013-12-21,-0.56,0.26,2,7,-5,-3.0,0.457,0.258,0.285,0
2013-12-22,-0.69,-0.3900000000000001,8,11,-3,-6.0,0.457,0.258,0.285,-1
2013-12-21,-0.25,0.28,1,5,-4,-1.0,0.457,0.258,0.285,0
2013-12-26,0.3600000000000001,-0.1399999999999999,4,6,-2,-2.5,0.457,0.258,0.285,-1
2013-12-26,-0.4099999999999999,-1.3499999999999999,4,2,2,2.5,0.457,0.258,0.285,-1
2013-12-26,0.8200000000000001,1.1,10,5,5,18.5,0.457,0.258,0.285,1
2013-12-26,1.4100000000000001,0.6199999999999999,13,3,10,3.5,0.457,0.258,0.285,-1
2013-12-26,-0.47,-1.6400000000000001,6,7,-1,-17.0,0.457,0.258,0.285,-1
2013-12-26,-0.06000000000000005,0.3400000000000001,13,12,1,9.5,0.457,0.258,0.285,1
2013-12-26,0.52,-0.1100000000000001,10,8,2,0.5,0.457,0.258,0.285,1
2013-12-26,0.3600000000000001,-0.3699999999999999,8,3,5,0.5,0.457,0.258,0.285,-1
2013-12-26,0.8200000000000001,0.7700000000000002,10,1,9,-1.0,0.457,0.258,0.285,0
2013-12-26,-1.3000000000000003,-1.0399999999999998,4,8,-4,0.5,0.457,0.258,0.285,-1
2013-12-28,-0.050000000000000044,-0.2999999999999998,3,5,-2,-0.5,0.457,0.258,0.285,0
2013-12-28,0.21999999999999997,-0.76,4,5,-1,-3.0,0.457,0.258,0.285,0
2013-12-29,0.06000000000000005,0.3400000000000001,10,12,-2,13.0,0.457,0.258,0.285,1
2013-12-29,0.3899999999999999,0.030000000000000027,10,5,5,3.0,0.457,0.258,0.285,1
2013-12-28,0.22000000000000008,-0.41000000000000014,3,6,-3,-6.5,0.457,0.258,0.285,1
2013-12-28,1.2199999999999998,1.26,13,9,4,7.0,0.457,0.258,0.285,1
2013-12-29,-0.33999999999999986,-1.2,10,8,2,-8.5,0.457,0.258,0.285,-1
2013-12-28,-0.6599999999999999,-1.5999999999999996,5,9,-4,-17.5,0.457,0.258,0.285,-1
2013-12-29,0.55,0.6600000000000001,10,8,2,4.5,0.457,0.258,0.285,1
2013-12-28,-0.15999999999999992,0.16000000000000014,1,2,-1,4.5,0.457,0.258,0.285,0
2013-08-24,0.0,-1.0599999999999998,3,3,0,-11.5,0.457,0.258,0.285,-1
2013-08-25,-3.0,-2.09,0,3,-3,-3.5,0.457,0.258,0.285,1
2013-08-24,1.0,0.6400000000000001,1,0,1,1.5,0.457,0.258,0.285,0
2013-08-24,3.0,-1.0699999999999998,3,0,3,-1.5,0.457,0.258,0.285,-1
2013-08-24,-1.0,-0.04000000000000026,0,1,-1,-0.5,0.457,0.258,0.285,1
2013-08-26,0.0,0.009999999999999898,3,3,0,1.0,0.457,0.258,0.285,0
2013-08-24,-3.0,-0.16000000000000014,0,3,-3,-4.0,0.457,0.258,0.285,0
2013-08-24,3.0,0.5899999999999999,3,0,3,4.0,0.457,0.258,0.285,0
2013-08-24,0.0,0.020000000000000018,0,0,0,-0.5,0.457,0.258,0.285,1
2013-08-25,3.0,0.5200000000000002,3,0,3,6.0,0.457,0.258,0.285,1
2014-01-01,1.26,1.9399999999999997,8,4,4,12.0,0.457,0.258,0.285,1
2014-01-01,-0.16000000000000003,0.32999999999999985,6,5,1,5.0,0.457,0.258,0.285,0
2014-01-01,0.04999999999999993,-0.030000000000000027,6,2,4,4.5,0.457,0.258,0.285,1
2014-01-01,0.6799999999999999,1.29,9,6,3,3.0,0.457,0.258,0.285,1
2014-01-01,0.0,0.5899999999999997,12,10,2,10.0,0.457,0.258,0.285,-1
2014-01-01,-0.69,-0.74,5,10,-5,-13.5,0.457,0.258,0.285,-1
2014-01-01,-0.8399999999999999,-0.53,7,10,-3,-3.5,0.457,0.258,0.285,0
2014-01-01,-0.31000000000000005,0.07000000000000006,6,1,5,0.0,0.457,0.258,0.285,-1
2014-01-01,-1.05,-1.1,3,13,-10,-9.0,0.457,0.258,0.285,-1
2014-01-01,-0.79,0.0,3,10,-7,4.5,0.457,0.258,0.285,1
2014-01-13,-1.1,-1.2499999999999998,4,10,-6,-9.0,0.457,0.258,0.285,-1
2014-01-11,0.15000000000000002,-0.8999999999999999,4,2,2,-2.0,0.457,0.258,0.285,-1
2014-01-11,0.8999999999999999,0.8799999999999999,10,3,7,5.5,0.457,0.258,0.285,1
2014-01-11,0.25,0.10999999999999988,6,6,0,5.0,0.457,0.258,0.285,-1
2014-01-11,-1.0,-1.6300000000000001,5,13,-8,-16.0,0.457,0.258,0.285,-1
2014-01-11,0.6499999999999999,1.1099999999999999,12,2,10,11.0,0.457,0.258,0.285,1
2014-01-12,-0.5500000000000003,-1.35,7,15,-8,-5.5,0.457,0.258,0.285,-1
2014-01-11,0.30000000000000004,0.6100000000000001,4,6,-2,0.0,0.457,0.258,0.285,1
2014-01-12,-0.8499999999999999,-0.8999999999999999,5,9,-4,-11.5,0.457,0.258,0.285,-1
2014-01-11,1.0,0.6800000000000002,10,4,6,1.5,0.457,0.258,0.285,1
2014-01-18,1.3900000000000001,1.0699999999999998,13,6,7,1.5,0.457,0.258,0.285,1
2014-01-19,0.42999999999999994,-0.009999999999999898,13,12,1,7.5,0.457,0.258,0.285,1
2014-01-18,-0.24,-0.020000000000000018,4,4,0,3.0,0.457,0.258,0.285,1
2014-01-18,0.8999999999999999,1.0599999999999998,9,4,5,11.5,0.457,0.258,0.285,0
2014-01-18,1.3800000000000003,2.09,15,1,14,9.5,0.457,0.258,0.285,1
2014-01-18,-0.15000000000000013,0.04000000000000026,2,4,-2,1.0,0.457,0.258,0.285,1
2014-01-18,-0.6199999999999999,-0.5899999999999999,8,6,2,-2.5,0.457,0.258,0.285,0
2014-01-19,-0.8999999999999999,-0.5200000000000002,1,13,-12,-9.5,0.457,0.258,0.285,-1
2014-01-20,-0.95,-0.6400000000000001,6,10,-4,1.5,0.457,0.258,0.285,0
2014-01-18,-0.7100000000000001,0.16000000000000014,4,6,-2,3.5,0.457,0.258,0.285,-1
2014-01-29,0.09000000000000008,-0.04999999999999982,5,6,-1,-5.0,0.457,0.258,0.285,1
2014-01-28,-0.14,0.3700000000000001,7,3,4,5.5,0.457,0.258,0.285,1
2014-01-28,0.040000000000000036,0.3699999999999999,7,8,-1,8.0,0.457,0.258,0.285,1
2014-01-28,0.86,2.0999999999999996,9,1,8,5.5,0.457,0.258,0.285,1
2014-01-28,-0.5899999999999999,-0.23999999999999977,4,6,-2,-10.0,0.457,0.258,0.285,0
2014-01-28,-0.9099999999999999,-0.5899999999999999,7,15,-8,-4.0,0.457,0.258,0.285,0
2014-01-29,-0.18000000000000005,-0.08999999999999986,8,1,7,0.0,0.457,0.258,0.285,1
2014-01-28,0.08999999999999997,0.11999999999999988,1,6,-5,-10.0,0.457,0.258,0.285,1
2014-01-29,1.4100000000000001,1.19,15,4,11,9.0,0.457,0.258,0.285,0
2014-01-29,-0.32000000000000006,-0.5799999999999998,13,15,-2,-2.0,0.457,0.258,0.285,-1
2014-02-02,1.2599999999999998,1.1099999999999999,13,7,6,6.0,0.457,0.258,0.285,1
2014-02-01,-0.26,-0.5,1,5,-4,-2.5,0.457,0.258,0.285,1
2014-02-01,0.6600000000000001,0.69,8,8,0,3.5,0.457,0.258,0.285,1
2014-02-01,-0.5599999999999999,-0.48,3,5,-2,1.5,0.457,0.258,0.285,-1
2014-02-01,-0.8700000000000001,-1.0500000000000003,3,12,-9,-7.0,0.457,0.258,0.285,0
2014-02-03,0.1299999999999999,0.0,15,13,2,-7.0,0.457,0.258,0.285,-1
2014-02-01,0.7000000000000001,-0.02000000000000024,4,8,-4,-1.5,0.457,0.258,0.285,-1
2014-02-01,-0.78,-1.25,1,9,-8,-12.0,0.457,0.258,0.285,1
2014-02-02,-1.04,-1.01,5,10,-5,-11.5,0.457,0.258,0.285,0
2014-02-01,-0.21000000000000008,-0.08999999999999986,5,4,1,7.0,0.457,0.258,0.285,1
2014-02-08,0.0,0.09000000000000008,7,5,2,3.0,0.457,0.258,0.285,1
2014-02-08,0.20000000000000007,-0.20999999999999996,7,7,0,-7.5,0.457,0.258,0.285,-1
2014-02-08,0.6699999999999999,1.35,13,4,9,11.0,0.457,0.258,0.285,1
2014-02-08,-0.33000000000000007,-0.18999999999999995,11,13,-2,2.5,0.457,0.258,0.285,1
2014-02-09,0.8799999999999999,1.23,6,3,3,10.5,0.457,0.258,0.285,0
2014-02-08,-1.21,-1.5899999999999999,5,12,-7,-3.0,0.457,0.258,0.285,0
2014-02-08,0.41999999999999993,0.5,8,4,4,2.5,0.457,0.258,0.285,0
2014-02-08,0.0,0.30000000000000027,10,1,9,5.0,0.457,0.258,0.285,-1
2014-02-08,0.12,0.9899999999999998,3,3,0,-5.5,0.457,0.258,0.285,1
2014-02-09,-0.04999999999999982,0.13000000000000012,10,8,2,1.0,0.457,0.258,0.285,1
2014-02-12,0.5600000000000003,-0.16000000000000003,10,7,3,-5.5,0.457,0.258,0.285,0
2014-02-11,-0.2400000000000001,-0.69,3,4,-1,-3.0,0.457,0.258,0.285,0
2014-02-11,-0.3599999999999999,-0.8900000000000001,4,9,-5,-7.5,0.457,0.258,0.285,-1
2014-02-12,-0.040000000000000036,-0.1399999999999999,4,6,-2,7.5,0.457,0.258,0.285,0
2014-02-11,-1.3200000000000003,-1.35,2,13,-11,-12.0,0.457,0.258,0.285,0
2014-02-11,0.0,0.3999999999999999,10,5,5,1.0,0.457,0.258,0.285,1
2014-04-16,0.76,0.55,7,9,-2,0.5,0.457,0.258,0.285,-1
2014-02-12,-1.2,-0.8799999999999999,1,11,-10,-5.0,0.457,0.258,0.285,-1
2014-04-16,1.2000000000000002,1.3299999999999998,10,10,0,4.0,0.457,0.258,0.285,0
2014-02-12,-0.3999999999999999,-0.7700000000000002,4,10,-6,-3.5,0.457,0.258,0.285,-1
2014-02-22,1.19,1.1799999999999997,8,8,0,8.0,0.457,0.258,0.285,1
2014-02-22,-0.19000000000000006,-0.45999999999999974,4,4,0,-0.5,0.457,0.258,0.285,-1
2014-02-22,0.45999999999999996,0.71,11,4,7,10.0,0.457,0.258,0.285,1
2014-02-22,-0.5,-1.27,12,5,7,-11.5,0.457,0.258,0.285,-1
2014-02-23,0.96,0.76,11,7,4,14.0,0.457,0.258,0.285,1
2014-02-22,1.08,1.24,8,5,3,4.0,0.457,0.258,0.285,1
2014-02-23,0.33999999999999986,0.04999999999999982,4,5,-1,0.5,0.457,0.258,0.285,1
2014-02-23,-0.96,-1.01,5,10,-5,-1.0,0.457,0.258,0.285,1
2014-02-22,0.15000000000000002,-0.13000000000000012,3,1,2,-8.5,0.457,0.258,0.285,0
2014-02-22,-0.41999999999999993,-0.44999999999999996,10,9,1,-0.5,0.457,0.258,0.285,1
2014-03-02,0.0,0.18999999999999995,4,5,-1,-3.5,0.457,0.258,0.285,1
2014-03-01,0.52,0.48,3,13,-10,-1.0,0.457,0.258,0.285,1
2014-03-01,-1.4400000000000002,-1.22,2,11,-9,-7.0,0.457,0.258,0.285,-1
2014-03-01,-0.3699999999999999,-0.28,7,4,3,-2.5,0.457,0.258,0.285,-1
2014-03-25,-0.48,0.009999999999999898,8,8,0,8.0,0.457,0.258,0.285,-1
2014-03-01,-0.6299999999999999,-0.3999999999999999,8,13,-5,-6.5,0.457,0.258,0.285,-1
2014-03-01,-1.19,-1.0899999999999999,5,8,-3,-9.0,0.457,0.258,0.285,1
2014-05-07,0.0,0.02000000000000024,7,3,4,-2.0,0.457,0.258,0.285,1
2014-03-02,-0.030000000000000027,0.15999999999999992,7,9,-2,-5.5,0.457,0.258,0.285,0
2014-03-02,1.04,1.51,7,4,3,1.5,0.457,0.258,0.285,1
2014-03-25,1.0699999999999998,0.95,7,5,2,11.5,0.457,0.258,0.285,0
2014-03-08,0.040000000000000036,-0.8699999999999999,4,2,2,-7.0,0.457,0.258,0.285,1
2014-03-08,0.3600000000000001,0.5799999999999998,13,10,3,9.0,0.457,0.258,0.285,1
2014-03-08,-0.31999999999999984,-0.52,7,7,0,-18.0,0.457,0.258,0.285,-1
2014-03-26,1.1099999999999999,0.9899999999999998,13,7,6,9.0,0.457,0.258,0.285,1
2014-05-07,1.07,1.4,8,4,4,6.5,0.457,0.258,0.285,1
2014-03-25,-0.16999999999999993,-0.6400000000000001,6,6,0,-3.0,0.457,0.258,0.285,-1
2014-03-08,-0.07000000000000006,-0.34999999999999987,4,8,-4,1.0,0.457,0.258,0.285,0
2014-03-08,-0.7200000000000001,-1.3599999999999999,3,5,-2,-14.5,0.457,0.258,0.285,-1
2014-03-26,0.040000000000000036,0.44000000000000017,12,7,5,7.0,0.457,0.258,0.285,1
2013-09-01,-1.5,0.4299999999999997,3,6,-3,5.5,0.457,0.258,0.285,1
2013-08-31,0.5,-1.38,3,2,1,0.0,0.457,0.258,0.285,0
2013-08-21,0.5,1.4,4,3,1,13.5,0.457,0.258,0.285,1
2013-08-31,-0.5,0.06999999999999984,0,1,-1,2.0,0.457,0.258,0.285,1
2013-09-01,1.0,-0.35,6,4,2,0.5,0.457,0.258,0.285,1
2013-08-31,0.0,1.6300000000000001,3,3,0,9.0,0.457,0.258,0.285,1
2013-08-31,-1.0,-0.13000000000000012,1,3,-2,-7.0,0.457,0.258,0.285,1
2013-08-31,-1.5,-0.8499999999999999,1,4,-3,0.5,0.457,0.258,0.285,1
2013-09-01,0.5,-0.25,1,0,1,10.0,0.457,0.258,0.285,-1
2013-08-31,0.5,0.050000000000000044,4,3,1,2.0,0.457,0.258,0.285,-1
2014-03-15,0.17000000000000004,0.25,6,2,4,-2.5,0.457,0.258,0.285,-1
2014-03-15,-1.2099999999999997,-1.4,4,13,-9,-13.5,0.457,0.258,0.285,1
2014-03-15,0.9,1.38,6,4,2,6.5,0.457,0.258,0.285,1
2014-03-15,-0.76,0.13000000000000012,2,6,-4,0.5,0.457,0.258,0.285,1
2014-03-15,-1.18,-1.6300000000000001,6,11,-5,-9.0,0.457,0.258,0.285,-1
2014-03-16,-0.4800000000000002,0.35,8,15,-7,3.0,0.457,0.258,0.285,-1
